sale_id,product_id,sale_date,quantity_sold,sale_price,customer_region,sales_channel,salesperson_id
ce5a3077-7570-4b91-b9fd-a99cd83fa301,P0080,2024-11-14,5,241.55,North,Distributor,SP037
49c3e289-bc62-42f8-8565-4dc4e7508bc5,P0031,2025-01-31,2,88.33,North,Retail,SP007
efbd3dbe-20a3-4f6d-a3f4-a9ce08de52f2,P0060,2024-12-22,5,417.66,East,Retail,SP024
e3d6945a-1683-47e2-874b-4956516ac20e,P0044,2024-11-17,3,181.31,East,Online,SP037
2210bd26-796f-407d-856f-b99dc79ced89,P0059,2025-02-26,2,133.37,East,Retail,SP032
67f4ef5d-dc46-4c8a-bcbf-6f98a1789a7a,P0093,2024-11-21,3,92.7,South,Retail,SP029
2329c3f9-5fd2-40b0-90ba-23f9519363fa,P0062,2024-11-25,5,174.51,South,Retail,SP049
fa54bfd1-8e99-45b5-a0e1-6e114983e403,P0064,2025-04-20,5,483.38,North,Retail,SP016
5d00fc07-bfb0-42ad-bab4-72c422050d64,P0006,2025-02-14,7,274.69,East,Online,SP039
dce97480-e532-4e66-b80c-525d03561d9c,P0053,2025-01-16,1,292.33,West,Online,SP039
09bda53e-4258-4df1-a320-91de0bb07787,P0002,2025-03-16,8,499.86,North,Retail,SP037
303be096-311e-494e-874c-153bc6234174,P0004,2025-04-03,2,247.0,West,Online,SP014
26066826-1534-4b0f-866d-b3ffba95cd4c,P0058,2025-02-24,3,392.28,South,Online,SP037
97d08505-e685-4845-985c-a48cb90314b7,P0060,2024-12-29,3,440.76,South,Retail,SP014
646d3b2a-6d41-4a1f-b516-6dea9485f27a,P0013,2025-04-20,8,166.28,South,Online,SP034
9a83c3e7-17aa-43e1-805d-5edd82ee027d,P0094,2024-12-15,8,312.23,South,Distributor,SP016
80654426-421c-41dd-b5d8-d425edc33ece,P0039,2025-04-23,5,366.75,South,Distributor,SP027
1d1b829b-4067-4e46-a48c-2a07b3518607,P0073,2024-12-20,8,24.53,East,Online,SP005
9ff4b3ab-e87f-4020-aa81-37acdfd1e6fc,P0049,2024-12-28,1,356.89,East,Retail,SP042
8bda08bd-8f01-44d0-892d-ed393dd1c9ed,P0001,2025-02-27,6,117.74,North,Distributor,SP020
1ff01672-e49e-413a-a05c-204bac6fd143,P0057,2025-04-05,5,301.56,East,Online,SP043
684684ad-cf20-4697-b5f6-0cd0e688fda6,P0083,2025-01-04,6,269.03,North,Retail,SP035
28c6d341-be28-498d-b89c-ed9857d5c825,P0071,2025-01-19,6,69.67,West,Distributor,SP024
e528a07c-87d5-4d8a-bdbf-d591e44d001a,P0070,2025-02-23,7,66.79,South,Online,SP008
12331a46-c7ab-478e-8b51-4dac84eefc08,P0063,2024-11-16,1,341.97,East,Online,SP043
7c75ed64-4fb1-4aa3-a84d-5289b6e07558,P0073,2025-02-19,9,439.16,East,Retail,SP013
c1d09636-3ddb-49bb-937c-eef6b40d2e00,P0069,2024-12-02,6,78.65,North,Online,SP044
54ddbf67-9de1-43af-9872-e7810958fadc,P0078,2025-04-27,3,258.89,South,Distributor,SP022
a975b4d4-d3ee-432d-b2bb-4e857efedbe1,P0073,2024-12-14,4,432.46,East,Distributor,SP011
ced2ab17-0a45-4ed8-b8c9-5fe94cac95e2,P0070,2025-01-05,7,190.79,South,Retail,SP011
609c6d33-273a-4e4f-863c-34b3597e6b8d,P0002,2025-01-17,6,263.61,West,Online,SP048
dc484324-38f5-4d1d-85ac-88f572ebedf5,P0024,2024-11-26,8,223.41,South,Online,SP010
6339e2af-88f9-47f8-b12e-65c6f989ce9d,P0027,2025-01-27,9,184.32,West,Online,SP003
7296d4df-fe07-4341-9037-7924c99bf170,P0013,2025-02-13,1,433.46,North,Retail,SP012
30d85df5-1384-4273-b786-be0a13264a1f,P0072,2024-12-26,2,224.51,East,Distributor,SP046
3661b162-94c0-4832-9cab-f4da27ea99a9,P0095,2025-02-17,4,404.26,North,Retail,SP031
058f7479-a316-4051-b7a9-682f6e601b39,P0041,2024-12-22,3,104.23,East,Online,SP034
6c309758-9917-4c44-9416-a8c5ef077cc9,P0080,2025-04-04,9,34.44,West,Online,SP018
8fd56556-7bc5-4b13-bc8f-32d2258f3a18,P0075,2024-12-27,1,321.9,North,Distributor,SP036
48ee1603-cbbc-4852-aff2-d64c6bcad77e,P0061,2025-01-08,1,447.08,North,Online,SP008
5b892703-2649-4430-8f21-1e37e4d51117,P0007,2024-12-07,3,159.39,West,Online,SP035
18ac66fd-4a51-4fb2-8c9e-d3e67ee00bde,P0070,2024-12-01,3,226.92,North,Retail,SP022
f492e17a-27d2-4026-b011-c0af83de177a,P0023,2024-11-25,7,14.46,West,Online,SP040
c14cdf27-eb2d-4765-aeca-d150d762d35e,P0087,2024-12-15,6,345.42,West,Retail,SP015
90b5b16f-960a-4214-89af-eacb0d4b0cc9,P0055,2025-01-05,3,347.8,East,Retail,SP021
c771209c-f3d9-46b3-be50-307e96a23fb4,P0095,2024-11-13,5,182.56,North,Online,SP036
09c2414d-34c3-4142-9e8e-f64719c2e380,P0048,2024-12-29,2,170.04,West,Online,SP005
5a507ba1-bf31-4bf7-8276-0e885376f1a7,P0045,2025-04-18,3,109.3,South,Retail,SP023
2b5d50dc-68ab-4af5-80d0-a7958340cb63,P0057,2025-04-28,9,397.73,West,Online,SP032
bccd55c9-0c5c-408b-b616-3252f1094bba,P0031,2024-12-11,3,498.92,South,Distributor,SP014
40aa3783-415d-4115-becf-c1221bec289e,P0079,2024-11-15,8,497.35,West,Retail,SP007
3893f028-6fe1-43bf-aa0f-58d4406114ae,P0018,2024-11-27,8,150.84,East,Distributor,SP010
fbb705dd-763a-4b37-9844-b3afea4dbcb0,P0090,2024-12-29,7,26.86,West,Distributor,SP018
5f6951d1-d72d-41a3-86a2-0261d9e22321,P0098,2024-11-24,4,417.9,South,Online,SP021
de1b2a10-df0d-4f8a-bbc4-63d123754c78,P0076,2024-12-27,1,39.17,East,Online,SP017
c53cf98b-5685-422a-9281-9d7e6622edf1,P0092,2024-12-29,8,468.86,North,Online,SP030
aea711c5-469b-488d-9481-a4360a7abc4a,P0091,2025-03-07,9,384.23,West,Online,SP017
47a53884-ae2f-4df8-83b7-e275b672dff1,P0056,2024-12-26,4,351.52,North,Online,SP012
76f07ce4-e25f-4473-b38b-4032be102ab2,P0002,2025-04-10,8,202.55,East,Online,SP006
811e81e8-cd0b-47c5-b409-5327583a42fb,P0035,2025-01-12,2,43.44,North,Retail,SP050
bb43743c-1f9e-4bdf-9107-d8d3e8fa2860,P0068,2025-03-03,4,206.52,North,Online,SP005
c6f22356-95d7-4e55-9c07-decb4c16650c,P0014,2025-02-22,6,156.54,North,Retail,SP045
2bc3d7e7-206f-40b4-a7a2-c0c17e1d0814,P0006,2025-01-05,8,59.94,North,Retail,SP042
ff6b9956-c9bc-49c8-89e8-a478e26e19f4,P0091,2024-11-19,2,8.01,West,Distributor,SP034
e7523438-202c-45e3-9d51-c25b7c5655e7,P0025,2025-02-16,3,263.68,West,Retail,SP002
4778370e-f964-4da0-88ef-3977b057e765,P0027,2025-03-22,2,43.05,North,Online,SP047
f23eafdb-f5b7-4058-8be0-1dd2225e44a8,P0096,2024-12-11,7,421.83,East,Online,SP050
7f49aab8-89a2-4c32-9ed6-89751a345630,P0095,2025-04-06,6,29.86,East,Online,SP035
73f0a6d5-2cdd-451a-b36d-98f7dfb527bf,P0011,2024-12-03,2,356.5,East,Retail,SP042
4539359f-b508-4616-9430-561fcd625a1a,P0052,2025-04-12,8,151.17,East,Distributor,SP030
515bf6d5-b30c-4d08-8df0-b364507f2235,P0045,2024-11-27,2,144.1,North,Online,SP018
01748d85-0a75-4c55-9905-81c7aa8683d7,P0005,2025-03-23,8,149.79,North,Retail,SP025
65f7d2fb-218c-4e69-95a1-417515012c96,P0047,2025-04-27,8,205.53,West,Online,SP008
957e5b20-1bd4-46e6-a704-89f97b311990,P0054,2024-12-19,6,164.14,North,Retail,SP049
eba62230-a9c8-4397-b50a-e2cad3888806,P0036,2024-11-24,5,421.9,North,Distributor,SP001
9d411f70-7230-4f6f-bcbb-61607160e8e5,P0041,2025-01-05,1,322.04,North,Retail,SP006
db3393ba-a8d7-4152-b457-3f40785cc3cc,P0016,2025-04-22,5,21.67,South,Online,SP003
629e5c44-e484-4a8e-9ac6-b97e978fa2c8,P0025,2025-01-06,3,182.12,West,Distributor,SP040
4e6918de-67c7-46e5-895d-65a4b303e089,P0091,2025-02-27,9,381.01,East,Online,SP002
ef3f8fea-7146-439c-9855-b95fb8a66499,P0042,2024-12-18,1,361.3,South,Retail,SP048
6d168e75-630f-4bff-98d1-f784c9384dfe,P0008,2025-02-12,4,314.27,South,Retail,SP045
f1c1edfe-5d24-4d0c-8279-a852079e5ed7,P0070,2025-02-26,4,320.36,West,Distributor,SP040
c024deda-54d4-4789-9bd4-7cc2184a5a33,P0029,2025-01-03,2,124.76,East,Retail,SP002
50048a15-927b-4eaf-a44a-54ed858b60d0,P0046,2025-01-27,4,155.08,North,Online,SP029
00a4a433-6e3a-4e0a-9473-437bdf0273f9,P0020,2025-04-01,6,283.83,East,Retail,SP006
28b1a7c7-f512-4749-b385-b9d49899169a,P0056,2025-01-20,4,75.72,South,Retail,SP021
6389c082-3296-4d60-95fb-921809cb607c,P0027,2025-03-19,7,361.72,East,Distributor,SP033
33676f5a-1adc-4e08-8662-7239cdf003f6,P0081,2025-04-28,7,83.52,South,Distributor,SP029
4b60e8b1-7d98-46ad-a1e9-4bc67ea3635c,P0069,2024-11-23,2,71.25,North,Retail,SP009
b1c42032-fc93-4e8b-b5fa-db34d4d7ca1e,P0081,2025-03-07,2,362.25,North,Distributor,SP006
5644bb8c-a501-4ccd-b0f8-5554b10b0ea3,P0033,2025-01-03,9,375.58,West,Distributor,SP029
ed52c794-e65e-4f28-9192-5c63766d1ae7,P0029,2025-03-03,9,5.07,East,Retail,SP035
b9167aa9-7cdb-46b1-bf15-d75b76d69850,P0047,2024-12-16,2,141.7,South,Online,SP025
4d260254-3efb-444d-a5df-3d8e3f9153c7,P0024,2025-04-01,6,448.38,South,Retail,SP041
5e730fc1-c2f6-415c-943c-3a281a11e74b,P0016,2025-04-03,8,420.47,North,Online,SP033
e76ecc4e-3581-477e-9987-0666bdd65eb0,P0047,2024-11-11,9,173.48,North,Distributor,SP042
47bf245d-ba74-43fe-81c9-84a1ca76dc03,P0070,2025-02-26,9,45.94,North,Distributor,SP034
b99add90-e68d-41d3-8ab2-ac1b7227f8a5,P0046,2025-02-12,9,183.32,West,Retail,SP030
440c49f4-fac3-4d00-b7d7-8002036b16d2,P0013,2025-02-12,3,284.67,West,Distributor,SP012
562c9da7-68d6-4067-8e92-4ec14c973660,P0087,2024-12-15,2,160.11,North,Online,SP048
c057405e-6b18-4e74-bb3b-bf31758b3025,P0025,2024-12-07,4,454.06,West,Retail,SP022
5ffba3b0-28ac-4fbb-b4ba-e9de676b3d08,P0091,2025-05-05,3,219.74,West,Retail,SP047
cee38f51-1a24-4199-8341-3b1b159c29dc,P0056,2025-03-21,1,191.77,North,Distributor,SP002
78d43c6a-ca27-4cac-bad0-923e043e1cf6,P0042,2024-12-14,8,482.22,North,Retail,SP043
080578fb-abd3-41e5-97a5-4d66463f4a96,P0032,2024-11-21,5,62.43,South,Online,SP012
52fa08ad-d71d-4b6d-aeab-074b406c2a1f,P0006,2025-01-05,7,249.44,North,Retail,SP034
690188f3-e660-4074-acbc-aa4f24c13ed0,P0019,2024-11-25,1,465.43,South,Online,SP046
9b562169-29c6-42d8-aca7-2cdae1c696fe,P0029,2024-11-12,9,353.41,East,Retail,SP002
00e68be4-864a-4051-8bfe-cea5a94082c9,P0036,2025-02-03,7,130.84,West,Distributor,SP049
2b483609-d2c7-41c3-9cc3-6222ba817471,P0082,2024-12-15,5,483.19,South,Retail,SP032
5b57b3f4-7eee-4a25-a9c5-d411193ca4c2,P0023,2025-04-12,1,339.67,North,Online,SP047
32aa848c-5122-4482-82a3-c9bada8e113f,P0013,2024-12-25,9,152.54,West,Distributor,SP031
65bcaecf-1d57-46ac-8cb1-18162adccdbd,P0084,2024-11-15,5,240.33,East,Distributor,SP019
6dc10386-fc7c-4401-8aa3-4796b69d1557,P0098,2024-11-28,3,323.85,East,Online,SP022
ee614bd9-8f69-46c3-922e-34cf38f9994f,P0025,2024-11-25,1,183.22,West,Online,SP045
b7cd25dd-2162-44ce-b391-8dc954e4cc49,P0097,2024-12-16,7,252.7,South,Online,SP006
ee5b6872-f243-41b1-9abd-bcdee240b869,P0002,2024-12-09,9,240.6,North,Online,SP002
00d3f955-f21d-40dc-9049-018891f84c1b,P0063,2024-11-11,2,319.04,North,Distributor,SP035
e8dd174d-e8d7-4832-ae78-615241fe9ff6,P0028,2024-12-06,3,188.06,South,Online,SP029
aa25d3ad-96a9-44b7-b21b-7ba2880fcce1,P0005,2025-04-26,7,384.95,East,Distributor,SP020
05cbb4a3-086d-40a8-a7aa-ac2bb3d06189,P0068,2025-02-15,2,278.27,East,Online,SP028
0c338d2d-28c1-4830-b87b-77fc483e0d3c,P0013,2025-04-13,4,425.92,South,Retail,SP032
1e0df9d3-c0ab-4ba9-902a-ddbd21412675,P0075,2025-01-30,9,330.39,North,Online,SP008
86a120df-9d77-4376-a8ee-8b57c1abcc9e,P0010,2024-12-23,6,440.68,South,Online,SP043
7466f231-6c2b-4496-82c3-a473b3c1fef2,P0093,2025-03-05,1,399.14,East,Online,SP009
101a2626-2561-43c3-8b81-9d85bb98233d,P0088,2024-12-14,7,305.84,East,Online,SP028
32c6b412-f060-4437-9db5-9523deee1414,P0022,2024-11-24,2,200.39,North,Online,SP040
fee7a1cd-7860-4e58-8227-629f5df6cfb4,P0076,2024-11-18,8,327.56,South,Distributor,SP008
7a047a76-05ae-42e4-a671-96f62eb0f823,P0072,2025-05-03,2,369.86,North,Online,SP006
a4de4064-d614-4fb4-9189-4ae06e710db0,P0057,2025-03-27,6,324.19,East,Retail,SP012
5fd94a32-fbc9-484d-bfa4-b35cfe3aae1b,P0072,2025-02-09,5,342.69,South,Online,SP009
82be34d5-45d9-4762-98bd-bc580ace32b1,P0071,2025-03-28,6,103.61,North,Online,SP032
0fa08bc2-e0a9-4d4f-9a7a-558c3249abd8,P0045,2025-01-13,4,47.24,North,Retail,SP023
ae709e55-cd08-4569-b797-a31213613539,P0021,2024-12-06,3,335.1,South,Distributor,SP017
d8521f1d-9a5a-40a1-a6b8-f836be1acc11,P0030,2025-02-25,1,60.2,North,Retail,SP023
aed26d14-bccc-4455-9e53-3bad7c040794,P0089,2025-04-29,5,137.46,West,Retail,SP001
8fc0c028-3daf-4b6f-93a7-67a49bcf4ba7,P0034,2025-04-11,5,345.58,North,Retail,SP004
6eeeb436-e164-4522-b06a-7fb955afde68,P0087,2024-12-30,5,455.98,South,Online,SP033
df64f385-48fd-418e-b87d-b50ff09a2085,P0035,2024-11-26,2,14.57,South,Retail,SP029
d63f73fa-f36e-41a6-95ea-3bc444dc4a07,P0092,2025-04-25,4,474.68,East,Distributor,SP008
67f079a1-bf8e-4807-9421-a80fef67006e,P0017,2024-11-30,3,248.97,North,Online,SP006
564561bd-dcc8-4716-bfa0-c8447386e5ff,P0094,2025-02-11,6,267.81,East,Distributor,SP036
97a58586-cc2e-4775-a6f2-6fbcfdd19386,P0024,2024-12-20,6,137.0,West,Online,SP048
583176ba-7bf4-4744-b3ea-3e6466564d4e,P0002,2024-12-11,9,481.93,South,Distributor,SP017
28779580-2a5e-489d-a213-3e092bef149c,P0082,2025-01-01,6,382.34,North,Retail,SP045
10a619c1-bf95-4824-bb0b-de6f5640dbce,P0051,2024-12-21,7,388.13,South,Online,SP027
c324bed9-7dd1-4d8c-b3bc-59804111ed39,P0042,2025-03-01,1,263.04,North,Retail,SP020
f8ab70e4-bbaf-4030-9992-f2c85b47da0a,P0057,2024-11-27,6,13.39,East,Retail,SP050
2c1e2096-2147-4769-9df0-1cdd861d4c34,P0096,2024-12-02,9,64.5,North,Online,SP035
e3672e73-63fe-456a-99d8-757a546c599c,P0045,2025-02-05,6,220.58,West,Online,SP050
28bad715-3b27-4a81-af90-d7c2e21d8b0f,P0086,2024-12-29,5,174.19,South,Distributor,SP019
fab1631b-b652-4213-b8be-dbd3a9d4bf73,P0006,2025-05-06,7,261.39,East,Retail,SP004
fdf57c50-c961-41dc-9720-335f1d90facf,P0052,2024-12-05,4,322.72,South,Online,SP045
4bb5e6ba-6f5f-4994-a0e5-b3fd498625d8,P0030,2025-02-04,5,325.0,South,Retail,SP040
f7a6e3e0-191a-47ed-a74a-6d8f6615ca33,P0058,2025-01-10,7,440.23,East,Retail,SP039
fde15f29-14eb-43c7-ac76-55b2a4ad6e19,P0015,2025-05-04,3,16.68,North,Retail,SP022
cb0b3484-24b3-4f32-9293-69bda6b16ae5,P0063,2025-02-25,8,392.68,West,Online,SP010
83bd2dcf-1854-4ed9-8bcd-1b22c81aadfe,P0035,2025-02-28,9,149.12,West,Retail,SP027
9ceb61cd-ec3a-40a1-87aa-283d7dbadb71,P0058,2025-04-09,6,80.4,East,Retail,SP019
4cef1514-3945-4f5a-b28c-aa189da9fa77,P0052,2025-02-16,8,37.52,West,Online,SP032
a412d745-23ec-4595-9bf3-bc8a74824f89,P0010,2025-02-21,9,469.0,South,Distributor,SP049
99ec1990-adc6-4693-b4c1-94a5663d835f,P0070,2025-04-20,2,244.62,East,Distributor,SP040
666b7cbd-eba9-40c2-908d-7015c6fd0275,P0068,2025-01-28,7,337.46,North,Retail,SP004
e0ee7d9e-4167-48d1-aa34-44efebbfde9e,P0041,2025-04-05,4,479.11,West,Online,SP003
29e3e671-f623-4892-be46-31a659764f60,P0016,2025-05-06,9,123.38,West,Retail,SP029
9e5e2849-a3d1-4367-8b4b-322346a000c7,P0053,2025-02-05,8,495.71,North,Retail,SP010
8032a621-0aaa-4631-a824-575e4a43dbca,P0071,2025-02-13,2,324.07,North,Retail,SP009
be3709b9-fd37-4b3c-99dc-def61c7f32f8,P0008,2024-11-11,6,186.01,East,Retail,SP007
fee8d29f-50c1-4c6c-beba-51b959a75a42,P0080,2024-12-02,7,74.7,West,Online,SP019
0e7e0a67-6dd1-46e5-9472-c63b7aaea490,P0038,2025-01-13,9,391.75,East,Distributor,SP045
2a519af4-b861-47ac-8052-3d8cb8517a05,P0032,2024-12-25,3,77.75,South,Distributor,SP006
66b63c3e-0d66-4655-8297-fe53e5438207,P0026,2025-03-02,5,266.0,West,Distributor,SP023
56b3e801-50d4-4e8f-a51b-a664a11878e5,P0037,2024-12-15,4,197.14,South,Retail,SP025
a80566fc-9955-4fca-a85f-e290c5037511,P0063,2025-02-07,1,175.87,East,Online,SP044
060e9329-28da-43cf-a641-8a0331c4ed28,P0004,2025-03-10,4,171.98,North,Distributor,SP044
2bc9a81a-1e95-4591-b360-6e0095b6248d,P0003,2024-12-03,6,237.64,North,Retail,SP030
22321663-7ae7-4995-af20-bd8637208a78,P0093,2025-04-14,9,346.55,South,Retail,SP024
07ea54bb-3b49-4430-a11c-4c099351cf21,P0077,2025-01-22,1,465.65,North,Distributor,SP027
94502357-2337-4025-ad4a-7d9ef817b141,P0062,2025-03-20,4,317.31,South,Distributor,SP046
2f6f4274-c9df-43a5-81dd-cd2b327fbfa3,P0015,2025-01-19,8,71.47,South,Distributor,SP028
7cf942a1-8a56-410c-9cbe-7b3f050caa20,P0084,2025-02-14,2,154.45,East,Online,SP035
335c7631-8ca6-4586-9bab-675ac2ea1ba5,P0021,2025-04-29,2,124.74,North,Distributor,SP032
88d42781-e4df-43cf-abe1-332741cc5a32,P0031,2025-03-24,5,481.34,West,Distributor,SP026
7b4904dd-b9c8-4ec2-9f29-395fdddaad21,P0023,2025-03-23,6,140.98,West,Distributor,SP047
72360203-41e0-43f2-bffe-c5ef317a1f2e,P0056,2025-03-04,6,381.62,East,Distributor,SP007
b27495f2-7a0c-4349-96fd-7e8f184b741c,P0059,2025-03-16,3,87.05,East,Distributor,SP038
546da14f-421b-4580-a65f-8ce1d6cbeb5e,P0001,2024-12-23,8,108.55,East,Distributor,SP027
1487afa3-c8ea-44f1-b481-dbbba7effec2,P0037,2025-04-02,1,72.81,East,Distributor,SP026
4953aea9-2110-4b83-ae08-a3c10208f59d,P0035,2025-04-06,2,427.62,West,Distributor,SP031
2e4651ab-e1cf-4740-b63b-59c935ec2064,P0002,2024-11-19,6,58.9,East,Online,SP020
912afd8c-cffd-4386-a2a3-30f4ac06a00d,P0028,2025-02-25,4,475.96,West,Distributor,SP049
9ef9a733-f074-4e0b-873a-3ee726f68cb2,P0021,2024-12-14,8,357.3,West,Retail,SP043
d5906819-7e24-4698-ace2-3a76bf97bcc8,P0052,2024-11-22,9,113.46,West,Distributor,SP015
96e3aac6-d235-4428-b870-7c9095c026c4,P0027,2025-02-23,5,221.31,East,Distributor,SP006
d26709d4-fbda-4c59-93d1-0d7807e05d7f,P0033,2025-02-22,3,92.17,South,Online,SP024
6e2338da-7a8c-49d1-9263-2923a204863f,P0091,2025-04-16,6,313.06,North,Retail,SP014
6df77a98-58d3-45f5-9293-80f1781f5779,P0021,2024-12-10,6,99.1,South,Retail,SP023
5a5435c6-2d0a-4e66-a157-8c474a321413,P0069,2025-03-03,3,367.4,South,Online,SP010
5cb8c967-75bf-4ac9-98b1-0a915ba49950,P0018,2025-03-27,2,350.66,West,Online,SP041
8404778c-add9-437f-ba73-6eba9e105de7,P0076,2025-03-09,5,476.68,West,Online,SP023
5cea80ca-5a0e-4f7b-9b20-e58c93494aa4,P0046,2024-12-31,2,379.87,West,Retail,SP030
24cbb7a4-d42d-4e51-81aa-a06ae0460c27,P0048,2025-05-02,8,387.68,East,Online,SP049
204f6baa-ff03-4dc4-94ac-f4171af58cb8,P0028,2025-02-17,4,127.43,North,Distributor,SP043
5002495d-d79b-418d-a090-95168c8ff90c,P0060,2024-12-07,1,231.83,South,Online,SP039
05d7b80f-064d-420c-ba5e-7cdaccfd621b,P0070,2025-02-10,1,85.54,South,Online,SP011
7c8b9ce2-aa21-4032-a7e9-afca565df788,P0091,2025-03-09,8,382.97,East,Retail,SP030
c26fd844-69bd-4a4e-8f5e-b37f43fa990d,P0049,2024-11-25,6,303.52,East,Online,SP043
8459a570-525b-48de-ac55-08bf00822c83,P0063,2024-12-17,5,9.47,South,Distributor,SP031
ecd507c6-f68c-4396-bc6b-31c3775d9119,P0008,2025-01-31,5,191.61,South,Online,SP016
6b203362-5421-4acb-b982-c31002d1240c,P0060,2025-01-13,5,114.93,West,Distributor,SP048
72bd568f-155b-4cf9-848a-3ab4b7e857f6,P0037,2024-11-16,8,424.78,East,Distributor,SP001
a5695ea1-46b7-4af5-9b37-30ddf69b1051,P0022,2025-01-28,8,405.1,South,Retail,SP025
d58af079-5a43-4fb6-8010-f598f2b7d9cb,P0021,2025-02-27,6,217.21,East,Distributor,SP032
4502a08c-069a-4cfc-b062-663a7548ee88,P0023,2024-12-05,9,204.37,North,Distributor,SP020
522c8e61-cd75-4f1f-91c2-a6a1ae84ade6,P0047,2024-12-30,4,148.0,South,Online,SP044
ebc10776-daf0-41fd-80e4-5666ebefee4c,P0024,2025-03-25,8,495.09,North,Retail,SP021
cd49c2d6-9f43-472d-9e27-aa9d35d58140,P0005,2025-01-05,2,496.66,West,Online,SP028
52ceec09-0abc-4e17-9b82-876af6a072eb,P0030,2025-03-22,9,381.7,South,Distributor,SP049
73730ff5-f5f4-4740-9eb8-b190a57d2d06,P0074,2024-12-22,1,319.54,East,Online,SP037
4f085f08-9275-4271-85c1-70e21eed7da2,P0081,2024-12-07,4,378.36,South,Distributor,SP012
79aa4250-e956-498f-954a-fa177b61dbd2,P0082,2025-03-24,3,33.56,East,Retail,SP050
fd879fd9-76dc-47aa-ad32-59b8f60c28f6,P0030,2025-01-18,7,290.68,West,Retail,SP044
08fafe70-d340-49ce-93cc-37b8f3de1f4b,P0004,2025-03-21,1,394.84,East,Online,SP047
d83a8a1d-36b3-430a-ac68-60622b1ad135,P0046,2025-01-24,4,196.23,East,Online,SP013
1eb54643-afec-4cba-920a-76d14d9b6d0b,P0016,2025-02-15,5,182.5,West,Retail,SP015
19022c0e-df02-4c6b-a048-fc0373748de8,P0010,2025-01-28,4,424.4,East,Distributor,SP037
42dfcccb-d963-4851-bd36-cfb0d00ee63f,P0029,2024-12-30,1,99.84,East,Retail,SP040
610fb616-8fb0-47a5-a80f-247af1d76d64,P0070,2024-11-25,4,55.39,East,Retail,SP041
d7dbd6aa-49b5-47b7-81a8-7ba3631c1a50,P0057,2025-04-22,9,24.27,South,Distributor,SP027
ceeae0b9-8392-4ed5-b296-679f8dae0a8b,P0004,2025-04-05,1,91.73,East,Retail,SP036
d200bee3-673d-44b4-99b3-649f6fd51642,P0033,2025-01-24,2,341.38,South,Retail,SP036
7b91ba1e-d141-443e-a656-ce4ec865bcf9,P0036,2024-12-08,9,475.48,North,Online,SP007
434db0fc-e4f2-4c87-aaa3-cf7389069919,P0049,2025-02-15,5,360.98,West,Retail,SP050
9f4821ff-68aa-46a2-b6d8-72c5d49f903e,P0083,2024-11-17,8,292.14,West,Retail,SP007
4c67d1f9-ac19-4999-980b-0f05de81b938,P0055,2024-12-17,3,166.54,North,Distributor,SP008
f8a408c9-2a23-4b21-9487-82794372e378,P0074,2024-12-17,3,144.84,North,Online,SP038
b7749b79-da73-41ba-927a-7e8ee1a154b7,P0061,2025-04-01,7,447.58,West,Retail,SP024
cf1412b4-c852-4d96-9909-844db524046a,P0003,2024-11-20,7,423.7,North,Distributor,SP001
d898ab14-1189-406c-bfa6-68c2884074d5,P0098,2025-04-06,5,212.63,North,Online,SP024
72569ec8-63d5-4ae0-8688-8c5dcc09a8e8,P0020,2025-01-24,4,412.46,North,Online,SP013
61d88ebd-3803-4956-a554-59a6a70db7b7,P0007,2024-11-30,4,251.28,North,Retail,SP014
dffb5e02-2f11-4f52-8b97-bab46a818ebf,P0003,2024-12-03,4,106.21,West,Retail,SP025
949c7de1-fab4-4b52-bd89-9bf721a6ec64,P0010,2025-03-01,8,97.14,West,Online,SP042
b0d95113-957d-44ec-af49-27952b7476b0,P0091,2025-03-24,3,298.93,South,Retail,SP032
226c7f99-c1a7-49b4-9306-c88141336952,P0035,2025-03-09,9,185.36,East,Distributor,SP049
679499e9-ff45-4640-a336-417da675368b,P0038,2025-01-25,3,255.93,East,Retail,SP038
98c3b6c2-b151-4af0-967e-bc1031e34887,P0009,2024-11-09,3,52.05,North,Retail,SP008
02dcb3d3-35c6-415c-b9a1-0ea24992ecb0,P0047,2025-02-11,8,28.58,West,Retail,SP012
be54bc46-908f-406e-9f75-f23ba6630a58,P0033,2024-11-23,4,348.34,North,Distributor,SP028
39757934-1476-48f6-96b9-ceaf5ce595d3,P0031,2025-03-23,8,179.54,North,Online,SP012
a02f9b07-cffd-4b7f-b946-4d08809366b0,P0025,2024-12-12,4,80.04,North,Online,SP041
278392cb-d5ca-4ae8-b368-fc7520a006ee,P0017,2024-12-10,9,234.33,North,Online,SP034
58eb17ee-1e6d-4ef3-9d79-65ac8b2489ab,P0022,2025-02-01,5,144.82,West,Online,SP045
086c2193-9ed4-432b-b47d-78104c1f199a,P0099,2025-03-13,7,465.85,South,Online,SP019
95818efe-d9ba-4f10-a5cc-d74086f0f5ff,P0063,2025-03-23,5,383.95,West,Distributor,SP015
5ce8cd8e-2a7e-4aec-a070-75316696dbe9,P0081,2025-03-09,9,297.26,South,Distributor,SP027
526a4524-cc10-47b1-8874-c2914f0031c5,P0051,2024-12-26,6,184.28,North,Retail,SP035
6e57af98-3067-44b2-95e8-d63d9a70127f,P0004,2025-01-22,9,486.67,South,Retail,SP002
75822a5b-c753-47de-9c67-49081e609357,P0045,2024-12-17,7,105.77,North,Retail,SP048
